interaction_id,lead_id,customer_id,advisor_id,channel,direction,interaction_at,duration_sec,notes
I0055465,L0012390,C000919,A0051,phone,inbound,2025-10-23T12:04:14,204,"Kredi onayı çıkmadı, alım ertelendi."
I0055466,L0012391,C001536,A0024,phone,outbound,2026-04-11T18:04:07,775,BMW 3 Serisi için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0055467,L0012391,C001536,A0024,whatsapp,outbound,2026-05-05T16:23:34,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055468,L0012391,C001536,A0024,phone,outbound,2026-05-22T11:13:21,885,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055469,L0012391,C001536,A0024,whatsapp,outbound,2026-05-30T13:35:53,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055470,L0012391,C001536,A0024,showroom_visit,inbound,2026-08-27T13:44:22,328,"Showroom ziyareti. Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055471,L0012392,C002276,A0094,sms,outbound,2026-06-17T14:36:54,,"Cevap yok, sesli mesaj bırakıldı. MINI Aceman ilgisi web formundan."
I0055472,L0012392,C002276,A0094,whatsapp,outbound,2026-06-22T13:58:51,,"Müşteri geri dönüş yaptı, E Favoured yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055473,L0012392,C002276,A0094,phone,inbound,2026-06-23T14:11:01,70,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055474,L0012392,C002276,A0094,whatsapp,outbound,2026-06-24T16:09:43,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055475,L0012392,C002276,A0094,phone,outbound,2026-06-24T16:25:48,537,"Teklif iletildi, %3 iskonto ile. Müşteri eşiyle değerlendirecek."
I0055476,L0012392,C002276,A0094,phone,outbound,2026-06-25T13:50:30,830,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0055477,L0012393,C005107,A0041,showroom_visit,outbound,2026-06-11T16:00:49,654,"Müşteri MINI Countryman ile ilgileniyor, C Favoured donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0055478,L0012393,C005107,A0041,phone,inbound,2026-06-16T12:52:54,520,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055479,L0012393,C005107,A0041,whatsapp,inbound,2026-06-19T15:00:34,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055480,L0012393,C005107,A0041,showroom_visit,inbound,2026-06-20T12:47:54,781,"Satış tamamlandı. Müşteri memnun, referans olabileceğini söyledi."
I0055481,L0012394,C000786,A0014,phone,outbound,2026-02-28T11:32:26,657,"Cevap yok, sesli mesaj bırakıldı. MINI Countryman ilgisi web formundan."
I0055482,L0012394,C000786,A0014,whatsapp,inbound,2026-03-05T15:51:50,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055483,L0012394,C000786,A0014,sms,inbound,2026-03-09T11:59:31,,"Kredi onayı çıkmadı, alım ertelendi."
I0055484,L0012395,C004940,A0074,showroom_visit,outbound,2026-08-14T09:37:26,642,"İlk temas. Müşteri BMW iX2 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0055485,L0012395,C004940,A0074,phone,outbound,2026-08-17T14:58:38,199,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055486,L0012395,C004940,A0074,phone,outbound,2026-08-18T12:43:30,308,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055487,L0012395,C004940,A0074,sms,outbound,2026-08-24T12:41:58,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055488,L0012395,C004940,A0074,phone,outbound,2026-08-25T11:18:20,190,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055489,L0012395,C004940,A0074,phone,outbound,2026-08-25T12:09:27,439,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0055490,L0012396,C000230,A0081,showroom_visit,outbound,2025-07-08T12:12:51,580,"Cevap yok, sesli mesaj bırakıldı. BMW i7 ilgisi web formundan."
I0055491,L0012396,C000230,A0081,phone,outbound,2025-07-10T10:38:36,897,"Müşteri geri dönüş yaptı, xDrive60 yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055492,L0012396,C000230,A0081,phone,inbound,2025-07-11T16:09:02,383,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055493,L0012396,C000230,A0081,whatsapp,inbound,2025-07-14T13:28:25,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055494,L0012396,C000230,A0081,showroom_visit,outbound,2025-07-16T13:53:08,855,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055495,L0012396,C000230,A0081,phone,outbound,2025-07-19T11:33:45,851,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055496,L0012396,C000230,A0081,whatsapp,outbound,2025-07-19T15:59:31,,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0055497,L0012397,C002824,A0053,whatsapp,outbound,2025-09-09T13:30:27,,"Müşteri Land Rover Range Rover Velar ile ilgileniyor, D200 Dynamic SE donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0055498,L0012397,C002824,A0053,phone,inbound,2025-09-15T14:44:45,493,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055499,L0012397,C002824,A0053,showroom_visit,inbound,2025-09-18T13:29:26,666,"İstenen iskonto verilemedi, müşteri kapattı."
I0055500,L0012398,C002743,A0031,whatsapp,outbound,2025-08-07T12:33:56,,"İlk temas. Müşteri Land Rover Discovery Sport ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0055501,L0012398,C002743,A0031,phone,outbound,2025-08-20T17:23:51,248,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055502,L0012398,C002743,A0031,showroom_visit,outbound,2025-08-28T15:38:48,709,"Müşteri teklifi kabul etti, ödeme planı onaylandı. Plaka ve sigorta işlemleri başlatıldı."
I0055503,L0012399,C000241,A0061,showroom_visit,outbound,2025-07-22T11:01:01,580,
I0055504,L0012399,C000241,A0061,showroom_visit,inbound,2025-07-24T13:23:52,532,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055505,L0012399,C000241,A0061,phone,inbound,2025-07-25T14:11:28,74,"Müşteri geri dönüş yaptı, xDrive30 M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055506,L0012399,C000241,A0061,phone,outbound,2025-07-26T12:21:01,195,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055507,L0012399,C000241,A0061,phone,outbound,2025-07-28T09:38:55,840,"Müşteri geri dönüş yaptı, xDrive30 M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055508,L0012399,C000241,A0061,phone,outbound,2025-07-28T16:18:35,355,"Test sürüşü sonrası görüşüldü, araçtan memnun kaldı. Renk ve donanım netleşti."
I0055509,L0012399,C000241,A0061,sms,inbound,2025-08-01T11:15:32,,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0055510,L0012400,C005947,A0044,whatsapp,outbound,2025-10-15T15:02:49,,"Müşteri aradı, Land Rover Discovery Sport D200 Dynamic SE için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055511,L0012400,C005947,A0044,email,outbound,2025-10-25T15:52:48,,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055512,L0012400,C005947,A0044,whatsapp,inbound,2025-10-31T14:25:07,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055513,L0012400,C005947,A0044,whatsapp,outbound,2025-11-24T09:17:33,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055514,L0012400,C005947,A0044,phone,inbound,2025-11-29T13:38:37,319,"Kredi onayı çıkmadı, alım ertelendi."
I0055515,L0012401,C003300,A0044,showroom_visit,outbound,2026-06-26T14:33:20,867,Land Rover Defender için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0055516,L0012401,C003300,A0044,phone,inbound,2026-07-01T12:44:11,860,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055517,L0012401,C003300,A0044,phone,outbound,2026-07-01T13:30:11,571,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055518,L0012401,C003300,A0044,email,outbound,2026-07-09T14:54:56,,"Müşteri geri dönüş yaptı, 110 D250 SE yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055519,L0012401,C003300,A0044,phone,outbound,2026-07-13T14:13:46,787,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055520,L0012401,C003300,A0044,whatsapp,inbound,2026-07-15T17:31:34,,"Alımı ileri bir tarihe erteledi, 6 ay sonra tekrar aranacak."
I0055521,L0012402,C005272,A0054,phone,outbound,2025-04-28T18:10:52,636,"Cevap yok, sesli mesaj bırakıldı. MINI Countryman ilgisi web formundan."
I0055522,L0012402,C005272,A0054,email,outbound,2025-05-07T09:23:56,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055523,L0012402,C005272,A0054,whatsapp,inbound,2025-05-12T13:36:54,,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055524,L0012402,C005272,A0054,showroom_visit,outbound,2025-05-20T15:49:45,446,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055525,L0012402,C005272,A0054,sms,outbound,2025-05-24T09:43:17,,"Kredi onayı çıkmadı, alım ertelendi."
I0055526,L0012403,C003282,A0113,whatsapp,outbound,2025-08-09T13:42:57,,"Ulaşıldı. Land Rover Range Rover Evoque için showroom randevusu teklif edildi, uygun günü bildirecek."
I0055527,L0012403,C003282,A0113,showroom_visit,outbound,2025-08-16T17:28:18,140,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0055528,L0012404,C005572,A0054,whatsapp,outbound,2026-04-30T15:52:15,,"İlk temas. Müşteri MINI Countryman ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0055529,L0012404,C005572,A0054,showroom_visit,outbound,2026-05-02T17:47:37,626,"Müşteri geri dönüş yaptı, E Favoured yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055530,L0012404,C005572,A0054,phone,outbound,2026-05-05T16:15:38,481,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055531,L0012404,C005572,A0054,showroom_visit,outbound,2026-05-09T13:26:24,102,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055532,L0012404,C005572,A0054,showroom_visit,outbound,2026-05-11T12:14:22,313,"Müşteri geri dönüş yaptı, E Favoured yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055533,L0012404,C005572,A0054,whatsapp,outbound,2026-05-12T12:09:15,,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055534,L0012404,C005572,A0054,email,outbound,2026-05-12T18:56:54,,"Sözleşme imzalandı, kapora alındı. Teslimat planlandı. MINI Countryman E Favoured."
I0055535,L0012405,C000467,A0032,showroom_visit,outbound,2026-08-04T14:50:16,296,BMW X5 için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0055536,L0012405,C000467,A0032,phone,outbound,2026-08-10T09:00:23,672,"Müşteri teklifi kabul etti, ödeme planı onaylandı. Plaka ve sigorta işlemleri başlatıldı."
I0055537,L0012406,C004969,A0023,sms,outbound,2026-07-25T13:35:03,,"Müşteri BMW X2 ile ilgileniyor, sDrive20i M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0055538,L0012406,C004969,A0023,phone,outbound,2026-07-31T17:25:11,139,"Teklif iletildi, %6 iskonto ile. Müşteri eşiyle değerlendirecek."
I0055539,L0012406,C004969,A0023,whatsapp,outbound,2026-08-05T14:50:39,,"Müşteri geri dönüş yaptı, sDrive20i M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055540,L0012406,C004969,A0023,phone,inbound,2026-08-10T17:10:44,865,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055541,L0012406,C004969,A0023,phone,outbound,2026-08-12T11:13:42,40,"Alımı ileri bir tarihe erteledi, 6 ay sonra tekrar aranacak."
I0055542,L0012407,C002208,A0014,email,outbound,2026-06-30T13:35:04,,"Müşteri BMW 1 Serisi ile ilgileniyor, 118i M Sport donanımı soruldu. Fiyat bilgisi verildi, düşünecek."
I0055543,L0012407,C002208,A0014,whatsapp,outbound,2026-07-03T15:55:04,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055544,L0012407,C002208,A0014,whatsapp,outbound,2026-07-06T17:30:28,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055545,L0012407,C002208,A0014,phone,outbound,2026-07-07T09:13:00,41,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055546,L0012407,C002208,A0014,phone,outbound,2026-07-07T14:51:48,767,"Alımı ileri bir tarihe erteledi, 6 ay sonra tekrar aranacak."
I0055547,L0012408,C004629,A0074,phone,outbound,2026-08-12T16:03:23,519,"Ulaşıldı. Land Rover Discovery Sport için showroom randevusu teklif edildi, uygun günü bildirecek."
I0055548,L0012408,C004629,A0074,email,outbound,2026-08-13T10:51:18,,"Müşteri geri dönüş yaptı, D200 Dynamic SE yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055549,L0012408,C004629,A0074,phone,inbound,2026-08-14T09:25:57,68,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055550,L0012408,C004629,A0074,phone,outbound,2026-08-14T14:54:25,771,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055551,L0012408,C004629,A0074,phone,outbound,2026-08-17T18:43:22,874,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055552,L0012408,C004629,A0074,phone,outbound,2026-08-18T12:16:32,154,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055553,L0012408,C004629,A0074,showroom_visit,outbound,2026-08-19T14:46:02,524,"Kredi onayı çıkmadı, alım ertelendi."
I0055554,L0012409,C003733,A0032,sms,outbound,2026-03-30T13:27:50,,"İlk temas. Müşteri BMW iX1 ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0055555,L0012409,C003733,A0032,whatsapp,inbound,2026-03-31T13:07:19,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055556,L0012409,C003733,A0032,phone,inbound,2026-04-01T11:34:49,471,"Müşteri geri dönüş yaptı, eDrive20 M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055557,L0012409,C003733,A0032,phone,outbound,2026-04-01T13:05:57,186,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055558,L0012409,C003733,A0032,whatsapp,inbound,2026-04-07T14:04:52,,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0055559,L0012410,C003246,A0031,whatsapp,outbound,2026-01-12T15:12:53,,MINI Cooper için bilgi talebi. Stok durumu ve teslim süresi soruldu. Katalog paylaşıldı.
I0055560,L0012410,C003246,A0031,showroom_visit,outbound,2026-01-19T14:56:51,641,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055561,L0012410,C003246,A0031,email,outbound,2026-01-23T09:04:47,,"Kredi onayı çıkmadı, alım ertelendi."
I0055562,L0012411,C001295,A0011,whatsapp,outbound,2026-08-14T15:06:56,,
I0055563,L0012411,C001295,A0011,whatsapp,inbound,2026-08-17T14:16:31,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055564,L0012411,C001295,A0011,phone,outbound,2026-08-17T16:21:04,431,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055565,L0012411,C001295,A0011,whatsapp,inbound,2026-08-18T10:41:43,,"Stokta istediği renk yok, 6-8 hafta teslim süresi söylendi. Alternatif renk önerildi."
I0055566,L0012411,C001295,A0011,sms,inbound,2026-08-21T12:31:04,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055567,L0012411,C001295,A0011,sms,outbound,2026-08-24T14:35:40,,"Müşteri geri dönüş yaptı, sDrive20i M Sport yerine daha üst donanımı düşünüyor. Yeni fiyat çalışılacak."
I0055568,L0012411,C001295,A0011,showroom_visit,outbound,2026-08-29T11:19:58,349,"Test sürüşü için tekrar arandı, bu hafta zamanı yok. Haftaya tekrar aranacak."
I0055569,L0012412,C001398,A0072,whatsapp,outbound,2025-06-19T12:56:26,,"Mevcut aracını takasa vermek istiyor, BMW X3 için değerleme talep etti."
I0055570,L0012412,C001398,A0072,whatsapp,inbound,2025-06-26T14:29:25,,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055571,L0012412,C001398,A0072,email,outbound,2025-06-27T09:39:17,,"Şirket aracı olarak alınacak, kurumsal filo fiyatı talep edildi. Filo ekibiyle görüşülecek."
I0055572,L0012412,C001398,A0072,phone,inbound,2025-06-30T11:16:15,623,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055573,L0012412,C001398,A0072,sms,outbound,2025-07-02T17:20:46,,"Teklif iletildi, %5 iskonto ile. Müşteri eşiyle değerlendirecek."
I0055574,L0012412,C001398,A0072,whatsapp,inbound,2025-07-03T16:29:05,,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0055575,L0012413,C002598,A0033,sms,outbound,2025-06-09T11:48:27,,"Ulaşıldı. BMW iX3 için showroom randevusu teklif edildi, uygun günü bildirecek."
I0055576,L0012413,C002598,A0033,whatsapp,outbound,2025-07-02T16:51:57,,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055577,L0012413,C002598,A0033,phone,outbound,2025-07-09T15:56:02,142,"Müşteri teklifi rakip bayi ile karşılaştırıyor, daha iyi fiyat bekliyor."
I0055578,L0012413,C002598,A0033,phone,outbound,2025-07-16T16:19:01,560,"Fiyat konusunda tereddütlü. Finansman seçenekleri anlatıldı, hesaplama gönderilecek."
I0055579,L0012413,C002598,A0033,phone,inbound,2025-08-15T12:25:55,173,"Başka bayiden daha iyi teklif almış, oradan aldı."
I0055580,L0012414,C000929,A0012,sms,outbound,2026-08-04T14:05:39,,"İlk temas. Müşteri Land Rover Range Rover Sport ve rakip modelleri karşılaştırıyor, en geç ay sonuna karar verecek."
I0055581,L0012414,C000929,A0012,phone,inbound,2026-08-06T14:05:00,792,"Randevu iptal edildi, iş seyahati. Ayın 15'inden sonra tekrar aranacak."
I0055582,L0012414,C000929,A0012,sms,outbound,2026-08-11T14:16:38,,"Müşteri acele etmiyor, yıl sonu kampanyalarını beklemek istiyor."
I0055583,L0012414,C000929,A0012,whatsapp,outbound,2026-08-11T18:13:16,,"Farklı bir segmente yöneldi, ihtiyaç değişti."
I0055584,L0012415,C004576,A0082,phone,outbound,2026-05-15T13:48:01,74,"Müşteri aradı, BMW iX2 eDrive20 M Sport için kampanya var mı diye sordu. Güncel liste paylaşıldı."
I0055585,L0012415,C004576,A0082,whatsapp,outbound,2026-05-26T14:02:19,,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
I0055586,L0012415,C004576,A0082,phone,outbound,2026-06-01T12:12:31,764,"Whatsapp üzerinden görsel ve fiyat listesi paylaşıldı. Okundu, cevap bekleniyor."
I0055587,L0012415,C004576,A0082,phone,outbound,2026-06-02T15:42:54,791,Finansman için evrak listesi gönderildi. 48 ay vade seçeneğini soruyor.
